timestamp,station,pump,sequence_position,pump_status,operating_state,station_pressure_psi,station_flow_pct,pump_load_pct,running_hours_total,start_count_total,elmot_de_h_mm_s,elmot_de_v_mm_s,elmot_de_a_mm_s,elmot_nde_h_mm_s,elmot_nde_v_mm_s,elmot_nde_a_mm_s,pump_de_h_mm_s,pump_de_v_mm_s,pump_de_a_mm_s,pump_nde_h_mm_s,pump_nde_v_mm_s,pump_nde_a_mm_s,vibration_max_mm_s,temp_elmot_de_c,temp_elmot_nde_c,temp_pump_de_c,temp_pump_nde_c,temp_max_c,health_label,failure_mode,event_id,hours_to_failure,data_source,notes
2026-04-30 09:00:00,Batang Station,B,3,OFF,OFF,81.7,56.35,0,4028.6,417,0.047,0.057,0.046,0.051,0.037,0.047,0.04,0.06,0.037,0.048,0.04,0.037,0.06,25.6,26.3,26.3,25.2,26.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 09:00:00,Batang Station,C,4,OFF,OFF,81.7,56.35,0,4498.4,537,0.04,0.036,0.045,0.044,0.038,0.037,0.043,0.046,0.036,0.039,0.044,0.038,0.046,24.9,25.6,25.2,24.8,25.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 09:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,81.7,56.35,64.54,3877.2,550,0.431,0.385,0.403,0.385,0.357,0.423,0.475,0.432,0.414,0.579,0.432,0.492,0.579,39.6,36.7,38.9,45.3,45.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 10:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,83.33,59.43,67.08,3820.6,470,0.46,0.436,0.446,0.397,0.432,0.417,0.537,0.475,0.45,0.602,0.41,0.512,0.602,47.1,41.4,56.6,64.5,64.5,HEALTHY,,,,SYNTHETIC,
2026-04-30 10:00:00,Batang Station,B,3,OFF,OFF,83.33,59.43,0,4028.6,417,0.045,0.047,0.051,0.037,0.031,0.038,0.044,0.039,0.033,0.034,0.019,0.063,0.063,26.9,25.3,26.0,26.3,26.9,HEALTHY,,,,SYNTHETIC,
2026-04-30 10:00:00,Batang Station,C,4,OFF,OFF,83.33,59.43,0,4498.4,537,0.025,0.045,0.033,0.052,0.05,0.039,0.049,0.042,0.048,0.036,0.031,0.032,0.052,25.4,26.1,26.5,26.8,26.8,HEALTHY,,,,SYNTHETIC,
2026-04-30 10:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,83.33,59.43,68.28,3878.2,550,0.483,0.406,0.429,0.411,0.458,0.434,0.538,0.523,0.426,0.586,0.428,0.484,0.586,42.5,35.7,41.0,44.4,44.4,HEALTHY,,,,SYNTHETIC,
2026-04-30 11:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,82.2,56.2,67.32,3821.6,470,0.369,0.434,0.447,0.454,0.444,0.424,0.528,0.426,0.439,0.537,0.489,0.58,0.58,45.7,39.1,53.3,63.8,63.8,HEALTHY,,,,SYNTHETIC,
2026-04-30 11:00:00,Batang Station,B,3,OFF,OFF,82.2,56.2,0,4028.6,417,0.044,0.036,0.047,0.039,0.058,0.032,0.047,0.058,0.033,0.054,0.036,0.035,0.058,25.1,26.6,26.8,26.1,26.8,HEALTHY,,,,SYNTHETIC,
2026-04-30 11:00:00,Batang Station,C,4,OFF,OFF,82.2,56.2,0,4498.4,537,0.034,0.039,0.05,0.03,0.049,0.048,0.046,0.039,0.047,0.041,0.05,0.039,0.05,25.7,25.3,26.4,26.3,26.4,HEALTHY,,,,SYNTHETIC,
2026-04-30 11:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,82.2,56.2,72.02,3879.2,550,0.458,0.396,0.446,0.516,0.388,0.413,0.538,0.451,0.474,0.537,0.424,0.503,0.538,41.6,35.0,41.3,43.7,43.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 12:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,81.87,52.79,66.95,3822.6,470,0.523,0.416,0.47,0.415,0.447,0.474,0.539,0.454,0.431,0.509,0.502,0.535,0.539,46.0,39.7,55.3,64.5,64.5,HEALTHY,,,,SYNTHETIC,
2026-04-30 12:00:00,Batang Station,B,3,OFF,OFF,81.87,52.79,0,4028.6,417,0.034,0.037,0.024,0.024,0.045,0.033,0.02,0.036,0.038,0.034,0.051,0.051,0.051,27.9,28.3,27.2,27.5,28.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 12:00:00,Batang Station,C,4,OFF,OFF,81.87,52.79,0,4498.4,537,0.021,0.031,0.027,0.036,0.045,0.027,0.049,0.029,0.031,0.037,0.032,0.036,0.049,26.7,27.2,26.3,26.6,27.2,HEALTHY,,,,SYNTHETIC,
2026-04-30 12:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,81.87,52.79,73.6,3880.2,550,0.524,0.421,0.413,0.442,0.421,0.443,0.528,0.391,0.507,0.565,0.438,0.481,0.565,41.1,35.0,42.7,45.3,45.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 13:00:00,Batang Station,A,2,OFF,OFF,76.5,47.88,0,3822.6,470,0.038,0.042,0.049,0.037,0.03,0.035,0.06,0.037,0.05,0.032,0.045,0.031,0.06,29.0,29.0,27.8,29.0,29.0,HEALTHY,,,,SYNTHETIC,
2026-04-30 13:00:00,Batang Station,B,3,OFF,OFF,76.5,47.88,0,4028.6,417,0.046,0.032,0.034,0.059,0.031,0.037,0.03,0.028,0.05,0.026,0.033,0.047,0.059,27.9,29.1,28.8,28.5,29.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 13:00:00,Batang Station,C,4,OFF,OFF,76.5,47.88,0,4498.4,537,0.012,0.037,0.038,0.043,0.041,0.037,0.022,0.052,0.043,0.03,0.034,0.032,0.052,28.1,27.8,27.9,28.0,28.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 13:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,76.5,47.88,65.59,3881.2,550,0.487,0.385,0.446,0.458,0.363,0.384,0.509,0.453,0.492,0.564,0.476,0.51,0.564,39.1,37.1,40.9,46.2,46.2,HEALTHY,,,,SYNTHETIC,
2026-04-30 14:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,85.21,62.9,63.87,3823.6,471,0.425,0.428,0.447,0.477,0.414,0.431,0.5,0.429,0.445,0.482,0.448,0.506,0.506,47.9,41.1,53.0,63.8,63.8,HEALTHY,,,,SYNTHETIC,
2026-04-30 14:00:00,Batang Station,B,3,OFF,OFF,85.21,62.9,0,4028.6,417,0.036,0.062,0.024,0.041,0.034,0.048,0.036,0.038,0.028,0.032,0.036,0.051,0.062,28.0,27.7,27.6,28.6,28.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 14:00:00,Batang Station,C,4,OFF,OFF,85.21,62.9,0,4498.4,537,0.034,0.045,0.029,0.052,0.032,0.022,0.043,0.053,0.044,0.04,0.027,0.044,0.053,27.9,28.1,27.4,28.7,28.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 14:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,85.21,62.9,74.91,3882.2,550,0.548,0.412,0.521,0.403,0.345,0.429,0.51,0.443,0.425,0.497,0.491,0.448,0.548,41.3,37.6,42.7,45.1,45.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 15:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,95.46,66.67,70.27,3824.6,471,0.532,0.515,0.428,0.479,0.466,0.417,0.487,0.457,0.454,0.518,0.482,0.539,0.539,44.7,41.3,53.5,64.2,64.2,HEALTHY,,,,SYNTHETIC,
2026-04-30 15:00:00,Batang Station,B,3,OFF,OFF,95.46,66.67,0,4028.6,417,0.063,0.046,0.041,0.022,0.051,0.03,0.041,0.041,0.062,0.037,0.05,0.03,0.063,30.2,29.4,28.7,29.7,30.2,HEALTHY,,,,SYNTHETIC,
2026-04-30 15:00:00,Batang Station,C,4,OFF,OFF,95.46,66.67,0,4498.4,537,0.056,0.039,0.029,0.05,0.032,0.049,0.041,0.032,0.04,0.034,0.045,0.042,0.056,27.7,29.1,28.7,27.9,29.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 15:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,95.46,66.67,75.17,3883.2,550,0.462,0.449,0.469,0.464,0.407,0.393,0.531,0.461,0.474,0.566,0.479,0.508,0.566,41.6,36.6,43.1,45.0,45.0,HEALTHY,,,,SYNTHETIC,
2026-04-30 16:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,85.88,61.18,66.11,3825.6,471,0.395,0.406,0.448,0.369,0.392,0.397,0.489,0.415,0.433,0.495,0.453,0.576,0.576,47.5,44.0,53.0,62.6,62.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 16:00:00,Batang Station,B,3,OFF,OFF,85.88,61.18,0,4028.6,417,0.044,0.034,0.028,0.057,0.027,0.038,0.042,0.058,0.045,0.049,0.043,0.026,0.058,28.4,28.8,28.2,29.5,29.5,HEALTHY,,,,SYNTHETIC,
2026-04-30 16:00:00,Batang Station,C,4,OFF,OFF,85.88,61.18,0,4498.4,537,0.031,0.038,0.021,0.046,0.035,0.054,0.039,0.034,0.038,0.047,0.032,0.034,0.054,29.2,29.8,30.3,30.0,30.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 16:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,85.88,61.18,64.89,3884.2,550,0.46,0.425,0.414,0.536,0.373,0.427,0.532,0.473,0.415,0.494,0.415,0.47,0.536,41.3,36.7,42.4,45.8,45.8,HEALTHY,,,,SYNTHETIC,
2026-04-30 17:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,92.49,65.6,66.88,3826.6,471,0.499,0.425,0.379,0.404,0.437,0.434,0.533,0.412,0.386,0.567,0.443,0.509,0.567,47.4,41.9,56.7,62.1,62.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 17:00:00,Batang Station,B,3,OFF,OFF,92.49,65.6,0,4028.6,417,0.035,0.045,0.047,0.031,0.032,0.04,0.032,0.047,0.048,0.041,0.051,0.042,0.051,29.3,28.1,29.1,27.8,29.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 17:00:00,Batang Station,C,4,OFF,OFF,92.49,65.6,0,4498.4,537,0.051,0.043,0.013,0.047,0.033,0.034,0.019,0.046,0.058,0.026,0.035,0.024,0.058,29.6,29.9,29.5,30.6,30.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 17:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,92.49,65.6,76.32,3885.2,550,0.443,0.432,0.42,0.478,0.43,0.522,0.505,0.437,0.465,0.547,0.461,0.462,0.547,40.9,36.6,44.1,48.7,48.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 18:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,91.74,66.74,72.06,3827.6,471,0.419,0.428,0.467,0.522,0.429,0.502,0.556,0.451,0.399,0.536,0.456,0.514,0.556,48.0,40.7,53.3,62.4,62.4,HEALTHY,,,,SYNTHETIC,
2026-04-30 18:00:00,Batang Station,B,3,OFF,OFF,91.74,66.74,0,4028.6,417,0.036,0.062,0.058,0.047,0.049,0.051,0.032,0.058,0.026,0.044,0.048,0.016,0.062,30.7,29.9,30.8,30.7,30.8,HEALTHY,,,,SYNTHETIC,
2026-04-30 18:00:00,Batang Station,C,4,OFF,OFF,91.74,66.74,0,4498.4,537,0.052,0.047,0.024,0.03,0.034,0.037,0.042,0.055,0.026,0.047,0.033,0.048,0.055,29.9,30.5,29.9,30.7,30.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 18:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,91.74,66.74,75.92,3886.2,550,0.555,0.443,0.442,0.463,0.389,0.433,0.588,0.36,0.471,0.578,0.491,0.505,0.588,39.8,37.5,43.5,43.7,43.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 19:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,87.21,60.83,65.47,3828.6,471,0.404,0.479,0.47,0.457,0.461,0.454,0.549,0.421,0.427,0.605,0.473,0.553,0.605,46.4,40.1,54.7,62.1,62.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 19:00:00,Batang Station,B,3,OFF,OFF,87.21,60.83,0,4028.6,417,0.027,0.037,0.052,0.03,0.044,0.05,0.033,0.052,0.05,0.045,0.048,0.032,0.052,29.2,28.0,28.9,28.0,29.2,HEALTHY,,,,SYNTHETIC,
2026-04-30 19:00:00,Batang Station,C,4,OFF,OFF,87.21,60.83,0,4498.4,537,0.049,0.05,0.08,0.047,0.039,0.037,0.041,0.071,0.028,0.044,0.029,0.053,0.08,29.3,30.1,29.8,30.0,30.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 19:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,87.21,60.83,74.78,3887.2,550,0.47,0.493,0.449,0.439,0.383,0.464,0.553,0.507,0.512,0.606,0.444,0.502,0.606,42.2,35.8,43.6,45.1,45.1,HEALTHY,,,,SYNTHETIC,
2026-04-30 20:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,84.62,58.58,63.54,3829.6,471,0.488,0.41,0.435,0.452,0.409,0.439,0.478,0.439,0.434,0.545,0.463,0.501,0.545,45.0,41.4,57.3,61.7,61.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 20:00:00,Batang Station,B,3,OFF,OFF,84.62,58.58,0,4028.6,417,0.021,0.043,0.041,0.056,0.041,0.034,0.044,0.049,0.038,0.045,0.055,0.034,0.056,30.6,29.2,30.0,29.5,30.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 20:00:00,Batang Station,C,4,OFF,OFF,84.62,58.58,0,4498.4,537,0.047,0.053,0.047,0.032,0.022,0.033,0.03,0.039,0.03,0.027,0.042,0.044,0.053,29.6,29.8,28.9,30.3,30.3,HEALTHY,,,,SYNTHETIC,
2026-04-30 20:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,84.62,58.58,69.46,3888.2,550,0.504,0.469,0.442,0.397,0.308,0.461,0.579,0.392,0.515,0.574,0.425,0.501,0.579,42.0,37.1,42.8,43.5,43.5,HEALTHY,,,,SYNTHETIC,
2026-04-30 21:00:00,Batang Station,A,2,OFF,OFF,73.57,42.55,0,3829.6,471,0.055,0.033,0.036,0.034,0.033,0.056,0.039,0.042,0.048,0.045,0.03,0.037,0.056,31.6,31.5,30.8,31.2,31.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 21:00:00,Batang Station,B,3,OFF,OFF,73.57,42.55,0,4028.6,417,0.061,0.05,0.043,0.058,0.031,0.025,0.04,0.035,0.024,0.028,0.045,0.043,0.061,29.3,30.7,30.9,29.8,30.9,HEALTHY,,,,SYNTHETIC,
2026-04-30 21:00:00,Batang Station,C,4,OFF,OFF,73.57,42.55,0,4498.4,537,0.042,0.043,0.025,0.042,0.046,0.026,0.05,0.038,0.056,0.047,0.065,0.047,0.065,30.3,30.5,30.2,29.7,30.5,HEALTHY,,,,SYNTHETIC,
2026-04-30 21:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,73.57,42.55,59.57,3889.2,550,0.437,0.397,0.449,0.471,0.351,0.408,0.499,0.41,0.4,0.476,0.441,0.546,0.546,39.8,37.0,41.8,46.0,46.0,HEALTHY,,,,SYNTHETIC,
2026-04-30 22:00:00,Batang Station,A,2,OFF,OFF,69.52,40.03,0,3829.6,471,0.026,0.039,0.025,0.038,0.041,0.023,0.055,0.042,0.036,0.028,0.038,0.043,0.055,29.7,30.6,29.5,30.6,30.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 22:00:00,Batang Station,B,3,OFF,OFF,69.52,40.03,0,4028.6,417,0.045,0.023,0.053,0.035,0.062,0.028,0.039,0.051,0.041,0.059,0.037,0.047,0.062,30.5,30.4,29.8,30.2,30.5,HEALTHY,,,,SYNTHETIC,
2026-04-30 22:00:00,Batang Station,C,4,OFF,OFF,69.52,40.03,0,4498.4,537,0.053,0.03,0.033,0.044,0.042,0.026,0.033,0.049,0.052,0.05,0.055,0.038,0.055,28.7,29.6,28.7,29.5,29.6,HEALTHY,,,,SYNTHETIC,
2026-04-30 22:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,69.52,40.03,63.17,3890.2,550,0.442,0.364,0.397,0.459,0.392,0.435,0.499,0.338,0.479,0.512,0.476,0.533,0.533,41.1,36.3,41.4,43.7,43.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 23:00:00,Batang Station,A,2,OFF,OFF,64.08,35.15,0,3829.6,471,0.043,0.045,0.036,0.043,0.038,0.05,0.035,0.04,0.035,0.031,0.04,0.058,0.058,30.7,29.0,29.5,29.2,30.7,HEALTHY,,,,SYNTHETIC,
2026-04-30 23:00:00,Batang Station,B,3,OFF,OFF,64.08,35.15,0,4028.6,417,0.034,0.046,0.041,0.034,0.038,0.043,0.03,0.038,0.048,0.044,0.035,0.051,0.051,28.3,28.3,28.9,29.0,29.0,HEALTHY,,,,SYNTHETIC,
2026-04-30 23:00:00,Batang Station,C,4,OFF,OFF,64.08,35.15,0,4498.4,537,0.04,0.053,0.034,0.033,0.037,0.039,0.041,0.035,0.048,0.054,0.055,0.036,0.055,29.2,28.2,29.2,28.7,29.2,HEALTHY,,,,SYNTHETIC,
2026-04-30 23:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,64.08,35.15,55.08,3891.2,550,0.485,0.431,0.413,0.461,0.335,0.422,0.472,0.429,0.382,0.482,0.424,0.481,0.485,37.3,37.4,44.2,43.2,44.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 00:00:00,Batang Station,A,2,OFF,OFF,68.71,41.74,0,3829.6,471,0.046,0.057,0.036,0.049,0.034,0.045,0.037,0.047,0.017,0.047,0.051,0.066,0.066,28.4,28.4,27.8,29.5,29.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 00:00:00,Batang Station,B,3,OFF,OFF,68.71,41.74,0,4028.6,417,0.047,0.02,0.03,0.035,0.038,0.043,0.027,0.047,0.05,0.046,0.034,0.03,0.05,29.1,29.8,28.9,29.1,29.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 00:00:00,Batang Station,C,4,OFF,OFF,68.71,41.74,0,4498.4,537,0.03,0.041,0.034,0.059,0.05,0.032,0.024,0.04,0.051,0.042,0.025,0.047,0.059,28.0,27.6,28.2,26.8,28.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 00:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,68.71,41.74,60.0,3892.2,550,0.455,0.357,0.424,0.447,0.367,0.384,0.485,0.499,0.427,0.494,0.362,0.484,0.499,39.6,33.9,45.3,43.3,45.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 01:00:00,Batang Station,A,2,OFF,OFF,65.48,33.98,0,3829.6,471,0.047,0.046,0.022,0.024,0.04,0.04,0.059,0.052,0.06,0.047,0.024,0.032,0.06,28.4,28.2,27.0,27.2,28.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 01:00:00,Batang Station,B,3,OFF,OFF,65.48,33.98,0,4028.6,417,0.044,0.038,0.038,0.024,0.027,0.054,0.033,0.047,0.047,0.045,0.039,0.011,0.054,29.2,29.1,28.7,28.6,29.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 01:00:00,Batang Station,C,4,OFF,OFF,65.48,33.98,0,4498.4,537,0.044,0.036,0.056,0.047,0.047,0.06,0.034,0.06,0.044,0.036,0.039,0.051,0.06,28.1,28.0,28.6,28.4,28.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 01:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,65.48,33.98,58.63,3893.2,550,0.44,0.414,0.418,0.397,0.353,0.364,0.485,0.384,0.415,0.468,0.375,0.45,0.485,40.3,36.1,40.9,45.9,45.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 02:00:00,Batang Station,A,2,OFF,OFF,66.06,38.49,0,3829.6,471,0.033,0.029,0.069,0.039,0.04,0.061,0.059,0.047,0.034,0.037,0.029,0.044,0.069,27.8,26.3,27.7,27.1,27.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 02:00:00,Batang Station,B,3,OFF,OFF,66.06,38.49,0,4028.6,417,0.012,0.032,0.031,0.035,0.028,0.022,0.036,0.042,0.034,0.054,0.06,0.033,0.06,27.8,27.2,28.0,27.5,28.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 02:00:00,Batang Station,C,4,OFF,OFF,66.06,38.49,0,4498.4,537,0.037,0.049,0.041,0.024,0.03,0.025,0.032,0.037,0.041,0.039,0.056,0.039,0.056,25.9,25.4,25.3,26.2,26.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 02:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,66.06,38.49,60.99,3894.2,550,0.458,0.375,0.472,0.464,0.35,0.494,0.536,0.443,0.497,0.545,0.494,0.456,0.545,39.4,37.0,42.4,45.1,45.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 03:00:00,Batang Station,A,2,OFF,OFF,67.21,38.76,0,3829.6,471,0.03,0.042,0.042,0.017,0.049,0.058,0.03,0.036,0.04,0.04,0.052,0.047,0.058,27.8,27.5,27.2,26.9,27.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 03:00:00,Batang Station,B,3,OFF,OFF,67.21,38.76,0,4028.6,417,0.028,0.03,0.024,0.043,0.046,0.043,0.035,0.04,0.051,0.024,0.034,0.029,0.051,27.1,27.8,28.1,27.0,28.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 03:00:00,Batang Station,C,4,OFF,OFF,67.21,38.76,0,4498.4,537,0.027,0.065,0.037,0.058,0.031,0.04,0.035,0.032,0.036,0.032,0.041,0.043,0.065,26.9,26.3,27.0,27.2,27.2,HEALTHY,,,,SYNTHETIC,
2026-05-01 03:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,67.21,38.76,67.25,3895.2,550,0.422,0.38,0.424,0.388,0.381,0.451,0.514,0.432,0.487,0.531,0.457,0.502,0.531,39.8,35.4,41.0,43.3,43.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 04:00:00,Batang Station,A,2,OFF,OFF,69.66,45.05,0,3829.6,471,0.026,0.042,0.028,0.038,0.047,0.028,0.04,0.047,0.051,0.03,0.056,0.047,0.056,27.2,27.7,27.0,26.7,27.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 04:00:00,Batang Station,B,3,OFF,OFF,69.66,45.05,0,4028.6,417,0.04,0.041,0.038,0.05,0.041,0.054,0.023,0.042,0.068,0.013,0.044,0.042,0.068,28.2,28.4,28.2,27.3,28.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 04:00:00,Batang Station,C,4,OFF,OFF,69.66,45.05,0,4498.4,537,0.053,0.035,0.04,0.018,0.048,0.053,0.036,0.067,0.032,0.062,0.036,0.046,0.067,26.2,26.3,26.8,27.1,27.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 04:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,69.66,45.05,62.38,3896.2,550,0.494,0.34,0.465,0.474,0.423,0.443,0.504,0.456,0.463,0.534,0.443,0.5,0.534,40.7,36.2,42.4,41.6,42.4,HEALTHY,,,,SYNTHETIC,
2026-05-01 05:00:00,Batang Station,A,2,OFF,OFF,77.74,50.96,0,3829.6,471,0.05,0.034,0.026,0.039,0.035,0.031,0.024,0.052,0.044,0.066,0.026,0.034,0.066,26.3,25.3,26.0,25.2,26.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 05:00:00,Batang Station,B,3,OFF,OFF,77.74,50.96,0,4028.6,417,0.032,0.048,0.041,0.046,0.035,0.039,0.028,0.044,0.051,0.062,0.04,0.036,0.062,26.5,25.4,26.0,26.2,26.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 05:00:00,Batang Station,C,4,OFF,OFF,77.74,50.96,0,4498.4,537,0.016,0.028,0.051,0.039,0.038,0.017,0.033,0.031,0.051,0.043,0.036,0.046,0.051,26.0,25.4,26.9,25.6,26.9,HEALTHY,,,,SYNTHETIC,
2026-05-01 05:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,77.74,50.96,65.77,3897.2,550,0.461,0.423,0.419,0.468,0.347,0.486,0.509,0.395,0.525,0.495,0.419,0.489,0.525,41.2,35.4,42.3,44.6,44.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 06:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,83.84,59.23,66.97,3830.6,472,0.476,0.422,0.461,0.395,0.454,0.408,0.595,0.42,0.447,0.503,0.441,0.524,0.595,45.7,39.6,55.5,63.3,63.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 06:00:00,Batang Station,B,3,OFF,OFF,83.84,59.23,0,4028.6,417,0.053,0.045,0.047,0.037,0.033,0.03,0.046,0.04,0.064,0.057,0.046,0.023,0.064,26.8,26.4,26.0,25.4,26.8,HEALTHY,,,,SYNTHETIC,
2026-05-01 06:00:00,Batang Station,C,4,OFF,OFF,83.84,59.23,0,4498.4,537,0.043,0.027,0.04,0.04,0.037,0.038,0.056,0.038,0.028,0.059,0.05,0.048,0.059,24.7,24.7,25.7,24.3,25.7,HEALTHY,,,,SYNTHETIC,
2026-05-01 06:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,83.84,59.23,71.63,3898.2,550,0.483,0.469,0.393,0.523,0.424,0.468,0.572,0.446,0.486,0.506,0.472,0.535,0.572,40.9,36.2,41.7,42.0,42.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 07:00:00,Batang Station,A,2,OFF,OFF,72.47,50.53,0,3830.6,472,0.033,0.03,0.056,0.031,0.041,0.025,0.029,0.032,0.038,0.04,0.036,0.037,0.056,25.0,26.3,26.3,25.9,26.3,HEALTHY,,,,SYNTHETIC,
2026-05-01 07:00:00,Batang Station,B,3,OFF,OFF,72.47,50.53,0,4028.6,417,0.058,0.022,0.037,0.044,0.049,0.053,0.04,0.046,0.047,0.055,0.044,0.035,0.058,26.6,26.3,25.4,25.9,26.6,HEALTHY,,,,SYNTHETIC,
2026-05-01 07:00:00,Batang Station,C,4,OFF,OFF,72.47,50.53,0,4498.4,537,0.054,0.045,0.051,0.042,0.024,0.043,0.057,0.044,0.051,0.037,0.051,0.035,0.057,25.1,25.1,26.1,24.9,26.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 07:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,72.47,50.53,63.51,3899.2,550,0.418,0.369,0.426,0.461,0.321,0.444,0.493,0.448,0.439,0.524,0.464,0.425,0.524,38.8,37.5,41.8,45.5,45.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 08:00:00,Batang Station,A,2,ON,RUNNING_NORMAL,88.46,58.64,66.8,3831.6,473,0.459,0.524,0.403,0.369,0.442,0.421,0.524,0.47,0.413,0.551,0.478,0.498,0.551,47.1,40.5,54.5,64.5,64.5,HEALTHY,,,,SYNTHETIC,
2026-05-01 08:00:00,Batang Station,B,3,OFF,OFF,88.46,58.64,0,4028.6,417,0.047,0.048,0.046,0.053,0.049,0.059,0.027,0.047,0.04,0.064,0.046,0.053,0.064,24.6,26.0,25.4,25.5,26.0,HEALTHY,,,,SYNTHETIC,
2026-05-01 08:00:00,Batang Station,C,4,OFF,OFF,88.46,58.64,0,4498.4,537,0.043,0.031,0.033,0.028,0.036,0.046,0.04,0.036,0.04,0.019,0.043,0.052,0.052,24.0,24.9,25.1,24.0,25.1,HEALTHY,,,,SYNTHETIC,
2026-05-01 08:00:00,Batang Station,D,1,ON,RUNNING_NORMAL,88.46,58.64,70.45,3900.2,550,0.535,0.485,0.397,0.472,0.327,0.404,0.493,0.438,0.434,0.509,0.444,0.504,0.535,40.2,37.4,43.2,45.1,45.1,HEALTHY,,,,SYNTHETIC,
